setup,eval_split,eval_distribution,model,threshold_policy,seeds,n_mean,threshold_source,external_tta_domain_norm,accuracy_mean,accuracy_std,accuracy_mean_std,precision_mean,precision_std,precision_mean_std,recall_mean,recall_std,recall_mean_std,f1_mean,f1_std,f1_mean_std,specificity_mean,specificity_std,specificity_mean_std,auc_mean,auc_std,auc_mean_std,sensitivity_at_90_specificity_mean,sensitivity_at_90_specificity_std,sensitivity_at_90_specificity_mean_std,sensitivity_at_95_specificity_mean,sensitivity_at_95_specificity_std,sensitivity_at_95_specificity_mean_std,brier_mean,brier_std,brier_mean_std,ece_mean,ece_std,ece_mean_std,threshold_mean,threshold_std,threshold_mean_std,auc_ci95_low,auc_ci95_high,auc_ci95,f1_ci95_low,f1_ci95_high,f1_ci95,recall_ci95_low,recall_ci95_high,recall_ci95,specificity_ci95_low,specificity_ci95_high,specificity_ci95
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_peri,f1,3,400.0,development_validation_only,True,0.8458333333333333,0.03538478957593689,0.846 +/- 0.035,0.36397128060263656,0.053837191163520585,0.364 +/- 0.054,0.6666666666666666,0.08036375634160797,0.667 +/- 0.080,0.46673598732422256,0.041349775493185435,0.467 +/- 0.041,0.8657407407407408,0.04567171279680936,0.866 +/- 0.046,0.834988425925926,0.02043948712039655,0.835 +/- 0.020,0.6333333333333334,0.05204164998665336,0.633 +/- 0.052,0.49166666666666664,0.03818813079129867,0.492 +/- 0.038,0.10598704317662244,0.01559415411865577,0.106 +/- 0.016,0.19398338317871097,0.03988632623627376,0.194 +/- 0.040,0.40333333333333327,0.012583057392117897,0.403 +/- 0.013,0.7842711218733518,0.8764932558620468,0.784-0.876,0.39175518108852775,0.5359046610169491,0.392-0.536,0.5707706766917293,0.7603589743589744,0.571-0.760,0.845505207900136,0.8839166382127701,0.846-0.884
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_disc,f1,3,400.0,development_validation_only,True,0.875,0.012499999999999956,0.875 +/- 0.012,0.40589630838508844,0.036743018271719635,0.406 +/- 0.037,0.5166666666666667,0.0381881307912987,0.517 +/- 0.038,0.452968707468611,0.018045936918036774,0.453 +/- 0.018,0.9148148148148149,0.01697250257391052,0.915 +/- 0.017,0.8126851851851852,0.009440379878370514,0.813 +/- 0.009,0.5666666666666668,0.038188130791298645,0.567 +/- 0.038,0.45,0.024999999999999994,0.450 +/- 0.025,0.08908382230515903,0.011781089063226518,0.089 +/- 0.012,0.151118647257487,0.030226066663065574,0.151 +/- 0.030,0.37666666666666665,0.04725815626252607,0.377 +/- 0.047,0.755508896852718,0.8510323368315502,0.756-0.851,0.3804033539526701,0.5289331967754725,0.380-0.529,0.4279304029304029,0.6122117400419287,0.428-0.612,0.8958322794984461,0.930840704531347,0.896-0.931
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_global,f1,3,400.0,development_validation_only,True,0.8791666666666668,0.02765110003839512,0.879 +/- 0.028,0.4342050827423168,0.09508878982216165,0.434 +/- 0.095,0.4833333333333334,0.07637626158259735,0.483 +/- 0.076,0.4466632983874363,0.02046859658361499,0.447 +/- 0.020,0.9231481481481482,0.03892194362404392,0.923 +/- 0.039,0.8115162037037038,0.004817804782985152,0.812 +/- 0.005,0.5333333333333333,0.014433756729740658,0.533 +/- 0.014,0.4166666666666667,0.014433756729740625,0.417 +/- 0.014,0.1119140671635978,0.01949610722504492,0.112 +/- 0.019,0.19709983825683594,0.044601317855517776,0.197 +/- 0.045,0.4366666666666666,0.06658328118479391,0.437 +/- 0.067,0.7641907249712667,0.8488099228898103,0.764-0.849,0.3777862106186332,0.5211458333333333,0.378-0.521,0.40350877192982454,0.5737474599949199,0.404-0.574,0.9068459426950808,0.9393752215526409,0.907-0.939
AIROGS_ORIGA,external_REFUGE2_natural,natural,efficientnet_v2_s_global,f1,3,400.0,development_validation_only,True,0.8624999999999999,0.019843134832984426,0.862 +/- 0.020,0.3924242424242424,0.03702058097839581,0.392 +/- 0.037,0.65,0.06614378277661478,0.650 +/- 0.066,0.48677038508220233,0.021498256926054143,0.487 +/- 0.021,0.8861111111111111,0.02819136545858952,0.886 +/- 0.028,0.8078124999999999,0.013184023662686247,0.808 +/- 0.013,0.6333333333333333,0.06291528696058958,0.633 +/- 0.063,0.4666666666666666,0.028867513459481284,0.467 +/- 0.029,0.09641385906996826,0.0194864138153222,0.096 +/- 0.019,0.1593703206380208,0.05633216738220329,0.159 +/- 0.056,0.3899999999999999,0.03968626966596887,0.390 +/- 0.040,0.7518887760327145,0.8489893866831432,0.752-0.849,0.41661733875940316,0.5467434210526315,0.417-0.547,0.5607024131987196,0.730303657694962,0.561-0.730,0.8679264034380876,0.9053004790282865,0.868-0.905
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_full,high_sensitivity_90,3,400.0,development_validation_only,True,0.8983333333333333,0.025041632002194524,0.898 +/- 0.025,0.5093178182455679,0.0871056810196711,0.509 +/- 0.087,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.5740052858332428,0.040752761876523255,0.574 +/- 0.041,0.9231481481481482,0.03394500514782104,0.923 +/- 0.034,0.8743055555555554,0.023431892333268773,0.874 +/- 0.023,0.725,0.025000000000000022,0.725 +/- 0.025,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.05447677308524457,0.0010526487340056696,0.054 +/- 0.001,0.05391429861386617,0.02765829867380347,0.054 +/- 0.028,0.26133333333333336,0.0410528115155751,0.261 +/- 0.041,0.8152366311288902,0.9061559372317072,0.815-0.906,0.4938556360401576,0.6378841607565012,0.494-0.638,0.5919142857142857,0.7540514993481094,0.592-0.754,0.9057851972750497,0.9393536202359732,0.906-0.939
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_no_bio,high_sensitivity_90,3,400.0,development_validation_only,True,0.9041666666666667,0.007216878364870297,0.904 +/- 0.007,0.5170068027210885,0.029456646387225772,0.517 +/- 0.029,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.5581640835134943,0.04732717154715516,0.558 +/- 0.047,0.937037037037037,0.00578240555407257,0.937 +/- 0.006,0.8494560185185186,0.019674370172698994,0.849 +/- 0.020,0.6666666666666666,0.06291528696058958,0.667 +/- 0.063,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.06093854763280982,0.006479468660973677,0.061 +/- 0.006,0.04365577975908916,0.007490880692922046,0.044 +/- 0.007,0.3266666666666667,0.06885734044626857,0.327 +/- 0.069,0.799318744748653,0.8891325293440934,0.799-0.889,0.4813769647945583,0.6344085259836435,0.481-0.634,0.5144142685296567,0.6912976723026764,0.514-0.691,0.921741938402376,0.950232686441228,0.922-0.950
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_peri,high_sensitivity_90,3,400.0,development_validation_only,True,0.7875,0.03783186487605388,0.787 +/- 0.038,0.2874999223636239,0.03668512553883901,0.287 +/- 0.037,0.7333333333333334,0.0520416499866533,0.733 +/- 0.052,0.4108533525793037,0.02796955458278792,0.411 +/- 0.028,0.7935185185185185,0.047817597532130954,0.794 +/- 0.048,0.834988425925926,0.02043948712039655,0.835 +/- 0.020,0.6333333333333334,0.05204164998665336,0.633 +/- 0.052,0.49166666666666664,0.03818813079129867,0.492 +/- 0.038,0.10598704317662244,0.01559415411865577,0.106 +/- 0.016,0.19398338317871097,0.03988632623627376,0.194 +/- 0.040,0.3426666666666667,0.022030282189144428,0.343 +/- 0.022,0.7853507070039865,0.8689319584693309,0.785-0.869,0.35207974756167526,0.4659832134292566,0.352-0.466,0.6535204714640198,0.8050315148880678,0.654-0.805,0.7707927366979289,0.816870765729771,0.771-0.817
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_disc,high_sensitivity_90,3,400.0,development_validation_only,True,0.8475,0.026100766272276366,0.848 +/- 0.026,0.3567251461988304,0.056395618485338916,0.357 +/- 0.056,0.6166666666666667,0.028867513459481315,0.617 +/- 0.029,0.44977214345823774,0.04128432090757254,0.450 +/- 0.041,0.8731481481481481,0.03047126420723027,0.873 +/- 0.030,0.8126851851851852,0.009440379878370514,0.813 +/- 0.009,0.5666666666666668,0.038188130791298645,0.567 +/- 0.038,0.45,0.024999999999999994,0.450 +/- 0.025,0.08908382230515903,0.011781089063226518,0.089 +/- 0.012,0.151118647257487,0.030226066663065574,0.151 +/- 0.030,0.33466666666666667,0.03607399802258313,0.335 +/- 0.036,0.7572425479713131,0.8517418703885375,0.757-0.852,0.3753598484848485,0.507840957980783,0.375-0.508,0.5233162598081953,0.70720004927322,0.523-0.707,0.854047423222371,0.8930964337557378,0.854-0.893
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_global,high_sensitivity_90,3,400.0,development_validation_only,True,0.7916666666666666,0.08148363843946423,0.792 +/- 0.081,0.29699437253003613,0.11303101422844233,0.297 +/- 0.113,0.6083333333333334,0.09464847243000458,0.608 +/- 0.095,0.3827015693463422,0.07065384882663822,0.383 +/- 0.071,0.812037037037037,0.10032098689468043,0.812 +/- 0.100,0.8115162037037038,0.004817804782985152,0.812 +/- 0.005,0.5333333333333333,0.014433756729740658,0.533 +/- 0.014,0.4166666666666667,0.014433756729740625,0.417 +/- 0.014,0.1119140671635978,0.01949610722504492,0.112 +/- 0.019,0.19709983825683594,0.044601317855517776,0.197 +/- 0.045,0.3666666666666667,0.047721413781795424,0.367 +/- 0.048,0.7594139817251193,0.8435931914343372,0.759-0.844,0.31340281372041595,0.4260002397219225,0.313-0.426,0.5169491525423728,0.6913929356789444,0.517-0.691,0.7903050801525923,0.8324982446968059,0.790-0.832
AIROGS_ORIGA,external_REFUGE2_natural,natural,efficientnet_v2_s_global,high_sensitivity_90,3,400.0,development_validation_only,True,0.86,0.015612494995995955,0.860 +/- 0.016,0.38745505906522854,0.031923690367414666,0.387 +/- 0.032,0.6666666666666666,0.03818813079129865,0.667 +/- 0.038,0.48860861360861363,0.014346864987227675,0.489 +/- 0.014,0.8814814814814814,0.021576259625427845,0.881 +/- 0.022,0.8078124999999999,0.013184023662686247,0.808 +/- 0.013,0.6333333333333333,0.06291528696058958,0.633 +/- 0.063,0.4666666666666666,0.028867513459481284,0.467 +/- 0.029,0.09641385906996826,0.0194864138153222,0.096 +/- 0.019,0.1593703206380208,0.05633216738220329,0.159 +/- 0.056,0.38133333333333336,0.05896891836665594,0.381 +/- 0.059,0.7485590007998797,0.8491677636050375,0.749-0.849,0.4163915209534043,0.5547748579200467,0.416-0.555,0.5749583217560433,0.7524304573314474,0.575-0.752,0.8634789221146432,0.8992206350384364,0.863-0.899
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_full,high_specificity_90,3,400.0,development_validation_only,True,0.9325,0.0066143782776614405,0.932 +/- 0.007,0.7806267806267805,0.1454457112297873,0.781 +/- 0.145,0.48333333333333334,0.06291528696058961,0.483 +/- 0.063,0.5882347327788991,0.013604896108349687,0.588 +/- 0.014,0.9824074074074073,0.013981174880131026,0.982 +/- 0.014,0.8743055555555554,0.023431892333268773,0.874 +/- 0.023,0.725,0.025000000000000022,0.725 +/- 0.025,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.05447677308524457,0.0010526487340056696,0.054 +/- 0.001,0.05391429861386617,0.02765829867380347,0.054 +/- 0.028,0.5946666666666668,0.06478682993736715,0.595 +/- 0.065,0.8236349569634113,0.9059912073908888,0.824-0.906,0.5038179655954422,0.6717532897349677,0.504-0.672,0.3917809364548495,0.5695945945945945,0.392-0.570,0.9741884406252416,0.9897109359207601,0.974-0.990
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_no_bio,high_specificity_90,3,400.0,development_validation_only,True,0.93,0.00901387818865995,0.930 +/- 0.009,0.7813374014747012,0.11404040237044198,0.781 +/- 0.114,0.425,0.024999999999999994,0.425 +/- 0.025,0.5492332526230831,0.04270594341453085,0.549 +/- 0.043,0.9861111111111112,0.00833333333333336,0.986 +/- 0.008,0.8494560185185186,0.019674370172698994,0.849 +/- 0.020,0.6666666666666666,0.06291528696058958,0.667 +/- 0.063,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.06093854763280982,0.006479468660973677,0.061 +/- 0.006,0.04365577975908916,0.007490880692922046,0.044 +/- 0.007,0.7040000000000001,0.08089499366462674,0.704 +/- 0.081,0.7963518672481625,0.8847931380381737,0.796-0.885,0.4566165413533834,0.6399363106200122,0.457-0.640,0.3333333333333333,0.5176553062985332,0.333-0.518,0.9779901916265552,0.9925273655110788,0.978-0.993
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_peri,high_specificity_90,3,400.0,development_validation_only,True,0.9091666666666667,0.003818813079129846,0.909 +/- 0.004,0.5592891278375149,0.019755643048760933,0.559 +/- 0.020,0.425,0.09013878188659973,0.425 +/- 0.090,0.479869347664937,0.06448041221942348,0.480 +/- 0.064,0.9629629629629629,0.006990587440065484,0.963 +/- 0.007,0.834988425925926,0.02043948712039655,0.835 +/- 0.020,0.6333333333333334,0.05204164998665336,0.633 +/- 0.052,0.49166666666666664,0.03818813079129867,0.492 +/- 0.038,0.10598704317662244,0.01559415411865577,0.106 +/- 0.016,0.19398338317871097,0.03988632623627376,0.194 +/- 0.040,0.6000000000000001,0.03555277766926233,0.600 +/- 0.036,0.7890668735289246,0.8736468620583672,0.789-0.874,0.4054291187739464,0.5714285714285714,0.405-0.571,0.34625979801025025,0.5185047846889952,0.346-0.519,0.9515140107941189,0.9735687344034742,0.952-0.974
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_disc,high_specificity_90,3,400.0,development_validation_only,True,0.9258333333333334,0.005204164998665328,0.926 +/- 0.005,0.8078282828282828,0.10920746439022845,0.808 +/- 0.109,0.3499999999999999,0.024999999999999994,0.350 +/- 0.025,0.4855327468230694,0.013712094862164983,0.486 +/- 0.014,0.9898148148148148,0.008018753738744838,0.990 +/- 0.008,0.8126851851851852,0.009440379878370514,0.813 +/- 0.009,0.5666666666666668,0.038188130791298645,0.567 +/- 0.038,0.45,0.024999999999999994,0.450 +/- 0.025,0.08908382230515903,0.011781089063226518,0.089 +/- 0.012,0.151118647257487,0.030226066663065574,0.151 +/- 0.030,0.6000000000000001,0.024331050121192837,0.600 +/- 0.024,0.7564130402691518,0.8524023136077126,0.756-0.852,0.39209747307906817,0.5615089820359281,0.392-0.562,0.26942508710801394,0.42310417884278195,0.269-0.423,0.9828416461555133,0.9953533717691261,0.983-0.995
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_global,high_specificity_90,3,400.0,development_validation_only,True,0.9158333333333334,0.005773502691896263,0.916 +/- 0.006,0.7470145953118089,0.10541079147870122,0.747 +/- 0.105,0.25833333333333336,0.10103629710818451,0.258 +/- 0.101,0.3719534441344375,0.1102980613795086,0.372 +/- 0.110,0.9888888888888889,0.007349309197401657,0.989 +/- 0.007,0.8115162037037038,0.004817804782985152,0.812 +/- 0.005,0.5333333333333333,0.014433756729740658,0.533 +/- 0.014,0.4166666666666667,0.014433756729740625,0.417 +/- 0.014,0.1119140671635978,0.01949610722504492,0.112 +/- 0.019,0.19709983825683594,0.044601317855517776,0.197 +/- 0.045,0.6360000000000001,0.03555277766926233,0.636 +/- 0.036,0.7572141581456038,0.8455083884924891,0.757-0.846,0.2857142857142857,0.47870906420115783,0.286-0.479,0.18548387096774194,0.34363668893129773,0.185-0.344,0.982576415728449,0.9945207935787774,0.983-0.995
AIROGS_ORIGA,external_REFUGE2_natural,natural,efficientnet_v2_s_global,high_specificity_90,3,400.0,development_validation_only,True,0.9191666666666666,0.0038188130791298462,0.919 +/- 0.004,1.0,0.0,1.000 +/- 0.000,0.19166666666666665,0.03818813079129867,0.192 +/- 0.038,0.32051661244207824,0.054383444362802645,0.321 +/- 0.054,1.0,0.0,1.000 +/- 0.000,0.8078124999999999,0.013184023662686247,0.808 +/- 0.013,0.6333333333333333,0.06291528696058958,0.633 +/- 0.063,0.4666666666666666,0.028867513459481284,0.467 +/- 0.029,0.09641385906996826,0.0194864138153222,0.096 +/- 0.019,0.1593703206380208,0.05633216738220329,0.159 +/- 0.056,0.6866666666666666,0.04822171018673365,0.687 +/- 0.048,0.7482759163907365,0.8476872525065297,0.748-0.848,0.2120530333467256,0.422360248447205,0.212-0.422,0.11860231271995979,0.2677165354330709,0.119-0.268,1.0,1.0,1.000-1.000
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_full,youden,3,400.0,development_validation_only,True,0.9358333333333334,0.005773502691896263,0.936 +/- 0.006,0.7187987987987988,0.047617136789609334,0.719 +/- 0.048,0.6000000000000001,0.10897247358851687,0.600 +/- 0.109,0.6480473113384506,0.059004081169348487,0.648 +/- 0.059,0.9731481481481481,0.009755234956345093,0.973 +/- 0.010,0.8743055555555554,0.023431892333268773,0.874 +/- 0.023,0.725,0.025000000000000022,0.725 +/- 0.025,0.6749999999999999,0.06614378277661476,0.675 +/- 0.066,0.05447677308524457,0.0010526487340056696,0.054 +/- 0.001,0.05391429861386617,0.02765829867380347,0.054 +/- 0.028,0.4306666666666667,0.05828664798505174,0.431 +/- 0.058,0.8250680124071327,0.9042246178862126,0.825-0.904,0.5756074899942825,0.7205584731651082,0.576-0.721,0.5141088286132163,0.6862745098039216,0.514-0.686,0.962756052141527,0.9824407225278738,0.963-0.982
AIROGS_ORIGA,external_REFUGE2_natural,natural,morfnet_no_bio,youden,3,400.0,development_validation_only,True,0.93,0.004330127018922229,0.930 +/- 0.004,0.7103743528474711,0.03674725408798213,0.710 +/- 0.037,0.5083333333333333,0.028867513459481315,0.508 +/- 0.029,0.592120177900885,0.025246281230779453,0.592 +/- 0.025,0.9768518518518517,0.0042431256434776144,0.977 +/- 0.004,0.8494560185185186,0.019674370172698994,0.849 +/- 0.020,0.6666666666666666,0.06291528696058958,0.667 +/- 0.063,0.6083333333333333,0.07637626158259735,0.608 +/- 0.076,0.06093854763280982,0.006479468660973677,0.061 +/- 0.006,0.04365577975908916,0.007490880692922046,0.044 +/- 0.007,0.5640000000000001,0.08827230596285564,0.564 +/- 0.088,0.8055283109999087,0.8852864819390932,0.806-0.885,0.5086476185731367,0.6695882510729614,0.509-0.670,0.41810357675111776,0.5957783975659229,0.418-0.596,0.9690049426295986,0.9851721294578437,0.969-0.985
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_peri,youden,3,400.0,development_validation_only,True,0.8833333333333334,0.0312583322225184,0.883 +/- 0.031,0.45841692183155597,0.08403332248538871,0.458 +/- 0.084,0.5833333333333334,0.1040832999733066,0.583 +/- 0.104,0.5030150016599881,0.03004906992385374,0.503 +/- 0.030,0.9166666666666666,0.04572799342542865,0.917 +/- 0.046,0.834988425925926,0.02043948712039655,0.835 +/- 0.020,0.6333333333333334,0.05204164998665336,0.633 +/- 0.052,0.49166666666666664,0.03818813079129867,0.492 +/- 0.038,0.10598704317662244,0.01559415411865577,0.106 +/- 0.016,0.19398338317871097,0.03988632623627376,0.194 +/- 0.040,0.47733333333333333,0.03401960219246153,0.477 +/- 0.034,0.7824131326552424,0.8670876924924358,0.782-0.867,0.4264901570752452,0.5656184668989547,0.426-0.566,0.49608702290076334,0.6708434782608695,0.496-0.671,0.9000326555328121,0.9333364044492094,0.900-0.933
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_disc,youden,3,400.0,development_validation_only,True,0.9058333333333334,0.009464847243000445,0.906 +/- 0.009,0.5421859245815689,0.06012336290803239,0.542 +/- 0.060,0.43333333333333335,0.014433756729740658,0.433 +/- 0.014,0.4800021234803844,0.01637278770545335,0.480 +/- 0.016,0.9583333333333334,0.012108052620946337,0.958 +/- 0.012,0.8126851851851852,0.009440379878370514,0.813 +/- 0.009,0.5666666666666668,0.038188130791298645,0.567 +/- 0.038,0.45,0.024999999999999994,0.450 +/- 0.025,0.08908382230515903,0.011781089063226518,0.089 +/- 0.012,0.151118647257487,0.030226066663065574,0.151 +/- 0.030,0.47066666666666673,0.024110855093366853,0.471 +/- 0.024,0.7575736712802364,0.8549222813796247,0.758-0.855,0.4027653459699004,0.5518923153744167,0.403-0.552,0.34995994303008726,0.5125060768108896,0.350-0.513,0.9476306516546678,0.9688821163755185,0.948-0.969
AIROGS_ORIGA,external_REFUGE2_natural,natural,convnext_tiny_global,youden,3,400.0,development_validation_only,True,0.8833333333333333,0.0337577151675485,0.883 +/- 0.034,0.47864952718676124,0.1678836023993152,0.479 +/- 0.168,0.4666666666666666,0.10408329997330668,0.467 +/- 0.104,0.4472878104873583,0.020970630079361743,0.447 +/- 0.021,0.9296296296296296,0.048776174781725634,0.930 +/- 0.049,0.8115162037037038,0.004817804782985152,0.812 +/- 0.005,0.5333333333333333,0.014433756729740658,0.533 +/- 0.014,0.4166666666666667,0.014433756729740625,0.417 +/- 0.014,0.1119140671635978,0.01949610722504492,0.112 +/- 0.019,0.19709983825683594,0.044601317855517776,0.197 +/- 0.045,0.4693333333333333,0.07739078325830108,0.469 +/- 0.077,0.7577641732861085,0.8473509070479992,0.758-0.847,0.3521065182829889,0.5210675150229763,0.352-0.521,0.36777343749999997,0.5578379015157463,0.368-0.558,0.9147883779736331,0.944578853046595,0.915-0.945
AIROGS_ORIGA,external_REFUGE2_natural,natural,efficientnet_v2_s_global,youden,3,400.0,development_validation_only,True,0.9041666666666668,0.022684429314693683,0.904 +/- 0.023,0.5690690690690691,0.16848793868636436,0.569 +/- 0.168,0.4583333333333333,0.07216878364870323,0.458 +/- 0.072,0.49134199134199136,0.033322087269135596,0.491 +/- 0.033,0.9537037037037037,0.03195450727173592,0.954 +/- 0.032,0.8078124999999999,0.013184023662686247,0.808 +/- 0.013,0.6333333333333333,0.06291528696058958,0.633 +/- 0.063,0.4666666666666666,0.028867513459481284,0.467 +/- 0.029,0.09641385906996826,0.0194864138153222,0.096 +/- 0.019,0.1593703206380208,0.05633216738220329,0.159 +/- 0.056,0.5,0.064,0.500 +/- 0.064,0.7484615781141569,0.8488485765828618,0.748-0.849,0.4070583043455688,0.5645805401264126,0.407-0.565,0.37371323529411765,0.553735632183908,0.374-0.554,0.9418226850884784,0.9653748466137344,0.942-0.965
AIROGS_ORIGA,internal_test_balanced,balanced,morfnet_no_bio,f1,3,821.0,development_validation_only,False,0.7779131140885099,0.008811422823471625,0.778 +/- 0.009,0.7252161348090906,0.01160946909634142,0.725 +/- 0.012,0.8952248135620042,0.020676634123297327,0.895 +/- 0.021,0.801147808606372,0.007711397926033458,0.801 +/- 0.008,0.6607224101438095,0.024686290530951005,0.661 +/- 0.025,0.8733457955017506,0.004290401887102602,0.873 +/- 0.004,0.6238541728482979,0.03355360196569142,0.624 +/- 0.034,0.46303879097185136,0.007345974003580051,0.463 +/- 0.007,0.14665455568959385,0.004616606966736779,0.147 +/- 0.005,0.04881963582722288,0.019183050429859363,0.049 +/- 0.019,0.37666666666666665,0.0880814017448254,0.377 +/- 0.088,0.8590454028051734,0.885684271101992,0.859-0.886,0.7858798394272353,0.8177633125748022,0.786-0.818,0.8784930676148737,0.9128841520546112,0.878-0.913,0.6368387909319899,0.6864065665487856,0.637-0.686
AIROGS_ORIGA,internal_test_balanced,balanced,morfnet_full,f1,3,821.0,development_validation_only,False,0.7807551766138855,0.015550725133743842,0.781 +/- 0.016,0.7487586441428635,0.03770138154712874,0.749 +/- 0.038,0.8505410163590686,0.043715010286512854,0.851 +/- 0.044,0.7950837028828809,0.006040016225865201,0.795 +/- 0.006,0.7110458330860681,0.07214967771384943,0.711 +/- 0.072,0.8728759915336379,0.006404741448845504,0.873 +/- 0.006,0.6490534686368762,0.01504547503666486,0.649 +/- 0.015,0.48011393982552963,0.01754560992534611,0.480 +/- 0.018,0.14599952354731863,0.00348013885586671,0.146 +/- 0.003,0.04621047447040416,0.014424938245034536,0.046 +/- 0.014,0.3633333333333333,0.1338220211076388,0.363 +/- 0.134,0.8572493064029314,0.885254934730163,0.857-0.885,0.7788911945027543,0.8116243336619166,0.779-0.812,0.8318104320688297,0.8707580548027702,0.832-0.871,0.6887349397590361,0.734926448355104,0.689-0.735
AIROGS_ORIGA,internal_test_balanced,balanced,efficientnet_v2_s_global,f1,3,821.0,development_validation_only,False,0.7320341047503045,0.01265810578004051,0.732 +/- 0.013,0.672038717901826,0.012447615348964958,0.672 +/- 0.012,0.9065831899194904,0.0035964525999474775,0.907 +/- 0.004,0.7718437475320026,0.008387245182249375,0.772 +/- 0.008,0.5576207148932802,0.025093615785502052,0.558 +/- 0.025,0.8455699958459438,0.010602531106614702,0.846 +/- 0.011,0.5589163847842857,0.022609908428513865,0.559 +/- 0.023,0.3737107590054003,0.03322084911190349,0.374 +/- 0.033,0.16522030819451697,0.005834829831030965,0.165 +/- 0.006,0.06228365106307728,0.017197539280542302,0.062 +/- 0.017,0.3899999999999999,0.03968626966596887,0.390 +/- 0.040,0.8253808377281111,0.8578320301158523,0.825-0.858,0.754329065967261,0.7889380534030488,0.754-0.789,0.8882534640621306,0.921619729277422,0.888-0.922,0.5286291624488068,0.5854055495244793,0.529-0.585
AIROGS_ORIGA,internal_test_balanced,balanced,convnext_tiny_peri,f1,3,821.0,development_validation_only,False,0.7356881851400731,0.00439165806999268,0.736 +/- 0.004,0.7000644557036804,0.012246057983142065,0.700 +/- 0.012,0.8253575455462583,0.02057232746163171,0.825 +/- 0.021,0.7573408617413753,0.001466151632430889,0.757 +/- 0.001,0.6461218918758531,0.02912339393435999,0.646 +/- 0.029,0.8316796233655767,0.0039738105983920255,0.832 +/- 0.004,0.5369849464918007,0.031441920118905016,0.537 +/- 0.031,0.42000870373667243,0.04046025713524092,0.420 +/- 0.040,0.17165947012829022,0.0008903846111806433,0.172 +/- 0.001,0.060296929468239314,0.008293829971998392,0.060 +/- 0.008,0.40333333333333327,0.012583057392117897,0.403 +/- 0.013,0.8140865026750567,0.8471161932865133,0.814-0.847,0.7383034361833039,0.7755277592244014,0.738-0.776,0.8043406142074618,0.8463305136031153,0.804-0.846,0.6189690322615755,0.6761872453424563,0.619-0.676
AIROGS_ORIGA,internal_test_balanced,balanced,convnext_tiny_global,f1,3,821.0,development_validation_only,False,0.7393422655298417,0.004391658069992665,0.739 +/- 0.004,0.7081638181557602,0.018730176457907276,0.708 +/- 0.019,0.8164164342373351,0.03853665202818351,0.816 +/- 0.039,0.7577705103886415,0.00580646437584585,0.758 +/- 0.006,0.6623424920380591,0.04651502176410945,0.662 +/- 0.047,0.8238601072142108,0.005390267674978223,0.824 +/- 0.005,0.48743892548414536,0.03252412835352341,0.487 +/- 0.033,0.3395980456154926,0.04677331701028444,0.340 +/- 0.047,0.17688511472219584,0.0029976168686963885,0.177 +/- 0.003,0.07015044583666387,0.0026125305542293335,0.070 +/- 0.003,0.4366666666666666,0.06658328118479391,0.437 +/- 0.067,0.8030191458939158,0.8352157051411193,0.803-0.835,0.7394790302920862,0.7769989021458484,0.739-0.777,0.7930872921172347,0.8386160060643192,0.793-0.839,0.6378077839555203,0.6891074113856069,0.638-0.689
